"province","case_source_id","case_source_short","case_source_full"
"Manitoba",939,"MB939","MB28"
"Manitoba",940,"MB940","MB29"
"Manitoba",941,"MB941","MB30"
"Manitoba",942,"MB942","MB31"
"Manitoba",943,"MB943","MB32"
"Manitoba",944,"MB944","MB33"
"Manitoba",945,"MB945","MB34"
"Manitoba",946,"MB946","MB35"
"Manitoba",947,"MB947","MB36"
"Manitoba",948,"MB948","MB37"
"Manitoba",949,"MB949","MB38"
"Manitoba",950,"MB950","MB39"
"Manitoba",951,"MB951","MB40"
"Manitoba",952,"MB952","MB41"
"Manitoba",953,"MB953","MB42"
"Manitoba",954,"MB954","MB43"
"Manitoba",955,"MB955","MB44"
"Manitoba",956,"MB956","MB45"
"Manitoba",957,"MB957","MB46"
"Manitoba",958,"MB958","MB47"
"Manitoba",959,"MB959","MB48"
"Manitoba",960,"MB960","MB49"
"Manitoba",961,"MB961","MB50"
"Manitoba",962,"MB962","MB51"
"Manitoba",963,"MB963","MB52"
"Manitoba",964,"MB964","MB53"
"Manitoba",965,"MB965","MB54"
"Manitoba",966,"MB966","MB55"
"Manitoba",967,"MB967","MB56"
"Manitoba",968,"MB968","MB57"
"Manitoba",969,"MB969","MB58"
"Manitoba",970,"MB970","MB59"
"Manitoba",971,"MB971","MB60"
"Manitoba",972,"MB972","MB61"
"Manitoba",973,"MB973","MB62"
"Manitoba",974,"MB974","MB63"
"Manitoba",975,"MB975","MB64"
"Manitoba",976,"MB976","MB65"
"Manitoba",977,"MB977","MB66"
"Manitoba",978,"MB978","MB67"
"Manitoba",979,"MB979","MB68"
"Manitoba",980,"MB980","MB69"
"Manitoba",981,"MB981","MB70"
"Manitoba",982,"MB982","MB71"
"Manitoba",983,"MB983","MB72"
"Manitoba",984,"MB984","MB73"
"Manitoba",985,"MB985","MB74"
"Manitoba",986,"MB986","MB75"
"Manitoba",987,"MB987","MB76"
"Manitoba",988,"MB988","MB77"
"Manitoba",989,"MB989","MB78"
"Manitoba",990,"MB990","MB79"
"Manitoba",991,"MB991","MB80"
"Manitoba",992,"MB992","MB81"
"Manitoba",993,"MB993","MB82"
"Manitoba",994,"MB994","MB83"
"Manitoba",995,"MB995","MB84"
"Manitoba",996,"MB996","MB85"
"Manitoba",997,"MB997","MB86"
"Manitoba",998,"MB998","MB87"
"Manitoba",999,"MB999","MB88"
"Manitoba",1000,"MB1000","MB89"
"Manitoba",1001,"MB1001","MB90"
"Manitoba",1002,"MB1002","MB91"
"Manitoba",1003,"MB1003","MB92"
"Manitoba",1004,"MB1004","MB93"
"Manitoba",1005,"MB1005","MB94"
"Manitoba",1006,"MB1006","MB95"
"Manitoba",1007,"MB1007","MB549"
"Manitoba",1008,"MB1008","MB555"
"Manitoba",1009,"MB1009","MB557"
"Manitoba",1010,"MB1010","MB564"
"Manitoba",1011,"MB1011","MB566"
"Manitoba",1012,"MB1012","MB567"
"Manitoba",1013,"MB1013","MB568"
"Manitoba",1014,"MB1014","MB569"
"Manitoba",1015,"MB1015","MB570"
"Manitoba",1016,"MB1016","MB571"
"Manitoba",1017,"MB1017","MB572"
"Manitoba",1018,"MB1018","MB573"
"Manitoba",1019,"MB1019","MB574"
"Manitoba",1020,"MB1020","MB575"
"Manitoba",1021,"MB1021","MB576"
"Manitoba",1022,"MB1022","MB577"
"Manitoba",1023,"MB1023","MB578"
"Manitoba",1024,"MB1024","MB579"
"Manitoba",1025,"MB1025","MB580"
"Manitoba",1026,"MB1026","MB581"
"Manitoba",1027,"MB1027","MB582"
"Manitoba",1028,"MB1028","MB583"
"Manitoba",1029,"MB1029","MB584"
"Manitoba",1030,"MB1030","MB585"
"Manitoba",1031,"MB1031","MB586"
"Manitoba",1032,"MB1032","MB587"
"Manitoba",1033,"MB1033","MB588"
"Manitoba",1034,"MB1034","MB589"
"Manitoba",1035,"MB1035","MB590"
"Manitoba",1036,"MB1036","MB591"
"Manitoba",1037,"MB1037","MB592"
"Manitoba",1038,"MB1038","MB593"
"Manitoba",1039,"MB1039","MB594"
"Manitoba",1040,"MB1040","MB595"
"Manitoba",1041,"MB1041","MB596"
"Manitoba",1042,"MB1042","MB597"
"Manitoba",1043,"MB1043","MB598"
"Manitoba",1044,"MB1044","MB599"
"Manitoba",1045,"MB1045","MB600"
"Manitoba",1046,"MB1046","MB601"
"Manitoba",1047,"MB1047","MB602"
"Manitoba",1048,"MB1048","MB603"
"Manitoba",1049,"MB1049","MB604"
"Manitoba",1050,"MB1050","MB605"
"Manitoba",1051,"MB1051","MB606"
"Manitoba",1052,"MB1052","MB607"
"Manitoba",1053,"MB1053","MB608"
"Manitoba",1054,"MB1054","MB609"
"Manitoba",1055,"MB1055","MB610"
"Manitoba",1056,"MB1056","MB611"
"Manitoba",1057,"MB1057","MB612"
"Manitoba",1058,"MB1058","MB613"
"Manitoba",1059,"MB1059","MB614"
"Manitoba",1060,"MB1060","MB615"
"Manitoba",1061,"MB1061","MB616"
"Manitoba",1062,"MB1062","MB617"
"Manitoba",1063,"MB1063","MB618"
"Manitoba",1064,"MB1064","MB619"
"Manitoba",1065,"MB1065","MB620"
"Manitoba",1066,"MB1066","MB621"
"Manitoba",1067,"MB1067","MB622"
"Manitoba",1068,"MB1068","MB623"
"Manitoba",1069,"MB1069","MB624"
"Manitoba",1070,"MB1070","MB625"
"Manitoba",1071,"MB1071","MB626"
"Manitoba",1072,"MB1072","MB627"
"Manitoba",1073,"MB1073","MB628"
"Manitoba",1074,"MB1074","MB629"
"Manitoba",1075,"MB1075","MB630"
"Manitoba",1076,"MB1076","MB631"
"Manitoba",1077,"MB1077","MB632"
"Manitoba",1078,"MB1078","MB633"
"Manitoba",1079,"MB1079","MB634"
"Manitoba",1080,"MB1080","MB635"
"Manitoba",1081,"MB1081","MB636"
"Manitoba",1082,"MB1082","MB637"
"Manitoba",1083,"MB1083","MB638"
"Manitoba",1084,"MB1084","MB639"
"Manitoba",1085,"MB1085","MB640"
"Manitoba",1086,"MB1086","MB641"
"Manitoba",1087,"MB1087","MB642"
"Manitoba",1088,"MB1088","MB643"
"Manitoba",1089,"MB1089","MB644"
"Manitoba",1090,"MB1090","MB645"
"Manitoba",1091,"MB1091","MB646"
"Manitoba",1092,"MB1092","MB647"
"Manitoba",1093,"MB1093","MB648"
"Manitoba",1094,"MB1094","MB649"
"Manitoba",1095,"MB1095","MB650"
"Manitoba",1096,"MB1096","MB651"
"Manitoba",1097,"MB1097","MB652"
"Manitoba",1098,"MB1098","MB653"
"Manitoba",1099,"MB1099","MB654"
"Manitoba",1100,"MB1100","MB655"
"Manitoba",1101,"MB1101","MB656"
"Manitoba",1102,"MB1102","MB657"
"Manitoba",1103,"MB1103","MB658"
"Manitoba",1104,"MB1104","MB659"
"Manitoba",1105,"MB1105","MB660"
"Manitoba",1106,"MB1106","MB661"
"Manitoba",1107,"MB1107","MB662"
"Manitoba",1108,"MB1108","MB663"
"Manitoba",1109,"MB1109","MB664"
"Manitoba",1110,"MB1110","MB665"
"Manitoba",1111,"MB1111","MB666"
"Manitoba",1112,"MB1112","MB667"
"Manitoba",1113,"MB1113","MB668"
"Manitoba",1114,"MB1114","MB669"
"Manitoba",1115,"MB1115","MB670"
"Manitoba",1116,"MB1116","MB671"
"Manitoba",1117,"MB1117","MB672"
"Manitoba",1118,"MB1118","MB673"
"Manitoba",1119,"MB1119","MB674"
"Manitoba",1120,"MB1120","MB675"
"Manitoba",1121,"MB1121","MB676"
"Manitoba",1122,"MB1122","MB677"
"Manitoba",1123,"MB1123","MB678"
"Manitoba",1124,"MB1124","MB679"
"Manitoba",1125,"MB1125","MB680"
"Manitoba",1126,"MB1126","MB681"
"Manitoba",1127,"MB1127","MB682"
"Manitoba",1128,"MB1128","MB683"
"Manitoba",1129,"MB1129","MB684"
"Manitoba",1130,"MB1130","MB685"
"Manitoba",1131,"MB1131","MB686"
"Manitoba",1132,"MB1132","MB687"
"Manitoba",1133,"MB1133","MB688"
"Manitoba",1134,"MB1134","MB689"
"Manitoba",1135,"MB1135","MB690"
"Manitoba",1136,"MB1136","MB691"
"Manitoba",1137,"MB1137","MB692"
"Manitoba",1138,"MB1138","MB693"
"Manitoba",1139,"MB1139","MB694"
"Manitoba",1140,"MB1140","MB695"
"Manitoba",1141,"MB1141","MB696"
"Manitoba",1142,"MB1142","MB697"
"Manitoba",1143,"MB1143","MB698"
"Manitoba",1144,"MB1144","MB699"
"Manitoba",1145,"MB1145","MB700"
"Manitoba",1146,"MB1146","MB701"
"Manitoba",1147,"MB1147","MB702"
"Manitoba",1148,"MB1148","MB703"
"Manitoba",1149,"MB1149","MB704"
"Manitoba",1150,"MB1150","MB705"
"Manitoba",1151,"MB1151","MB706"
"Manitoba",1152,"MB1152","MB707"
"Manitoba",1153,"MB1153","MB708"
"Manitoba",1154,"MB1154","MB709"
"Manitoba",1155,"MB1155","MB710"
"Manitoba",1156,"MB1156","MB711"
"Manitoba",1157,"MB1157","MB712"
"Manitoba",1158,"MB1158","MB713"
"Manitoba",1159,"MB1159","MB714"
"Manitoba",1160,"MB1160","MB715"
"Manitoba",1161,"MB1161","MB716"
"Manitoba",1162,"MB1162","MB717"
"Manitoba",1163,"MB1163","MB718"
"Manitoba",1164,"MB1164","MB719"
"Manitoba",1165,"MB1165","MB720"
"Manitoba",1166,"MB1166","MB721"
"Manitoba",1167,"MB1167","MB722"
"Manitoba",1168,"MB1168","MB723"
"Manitoba",1169,"MB1169","MB724"
"Manitoba",1170,"MB1170","MB725"
"Manitoba",1171,"MB1171","MB726"
"Manitoba",1172,"MB1172","MB727"
"Manitoba",1173,"MB1173","MB728"
"Manitoba",1174,"MB1174","MB729"
"Manitoba",1175,"MB1175","MB730"
"Manitoba",1176,"MB1176","MB731"
"Manitoba",1177,"MB1177","MB732"
"Manitoba",1178,"MB1178","MB733"
"Manitoba",1179,"MB1179","MB734"
"Manitoba",1180,"MB1180","MB735"
"Manitoba",1181,"MB1181","MB736"
"Manitoba",1182,"MB1182","MB737"
"Manitoba",1183,"MB1183","MB738"
"Manitoba",1184,"MB1184","MB739"
"Manitoba",1185,"MB1185","MB740"
"Manitoba",1186,"MB1186","MB741"
"Manitoba",1187,"MB1187","MB742"
"Manitoba",1188,"MB1188","MB743"
"Manitoba",1189,"MB1189","MB744"
"Manitoba",1190,"MB1190","MB745"
"Manitoba",1191,"MB1191","MB746"
"Manitoba",1192,"MB1192","MB747"
"Manitoba",1193,"MB1193","MB748"
"Manitoba",1194,"MB1194","MB749"
"Manitoba",1195,"MB1195","MB750"
"Manitoba",1196,"MB1196","MB751"
"Manitoba",1197,"MB1197","MB752"
"Manitoba",1198,"MB1198","MB753"
"Manitoba",1199,"MB1199","MB754"
"Manitoba",1200,"MB1200","MB755"
"Manitoba",1201,"MB1201","MB756"
"Manitoba",1202,"MB1202","MB757"
"Manitoba",1203,"MB1203","MB758"
"Manitoba",1204,"MB1204","MB759"
"Manitoba",1205,"MB1205","MB760"
"Manitoba",1206,"MB1206","MB761"
"Manitoba",1207,"MB1207","MB762"
"Manitoba",1208,"MB1208","MB763"
"Manitoba",1209,"MB1209","MB764"
"Manitoba",1210,"MB1210","MB765"
"Manitoba",1211,"MB1211","MB766"
"Manitoba",1212,"MB1212","MB767"
"Manitoba",1213,"MB1213","MB768"
"Manitoba",1214,"MB1214","MB769"
"Manitoba",1215,"MB1215","MB770"
"Manitoba",1216,"MB1216","MB771"
"Manitoba",1217,"MB1217","MB772"
"Manitoba",1218,"MB1218","MB773"
"Manitoba",1219,"MB1219","MB774"
"Manitoba",1220,"MB1220","MB775"
"Manitoba",1221,"MB1221","MB776"
"Manitoba",1222,"MB1222","MB777"
"Manitoba",1223,"MB1223","MB778"
"Manitoba",1224,"MB1224","MB779"
"Manitoba",1225,"MB1225","MB780"
"Manitoba",1226,"MB1226","MB781"
"Manitoba",1227,"MB1227","MB782"
"Manitoba",1228,"MB1228","MB783"
"Manitoba",1229,"MB1229","MB784"
"Manitoba",1230,"MB1230","MB785"
"Manitoba",1231,"MB1231","MB786"
"Manitoba",1232,"MB1232","MB787"
"Manitoba",1233,"MB1233","MB788"
"Manitoba",1234,"MB1234","MB789"
"Manitoba",1235,"MB1235","MB790"
"Manitoba",1236,"MB1236","MB791"
"Manitoba",1237,"MB1237","MB792"
"Manitoba",1238,"MB1238","MB793"
"Manitoba",1239,"MB1239","MB794"
"Manitoba",1240,"MB1240","MB795"
"Manitoba",1241,"MB1241","MB796"
"Manitoba",1242,"MB1242","MB797"
"Manitoba",1243,"MB1243","MB798"
"Manitoba",1244,"MB1244","MB799"
"Manitoba",1245,"MB1245","MB800"
"Manitoba",1246,"MB1246","MB801"
"Manitoba",1247,"MB1247","MB802"
"Manitoba",1248,"MB1248","MB803"
"Manitoba",1249,"MB1249","MB804"
"Manitoba",1250,"MB1250","MB805"
"Manitoba",1251,"MB1251","MB806"
"Manitoba",1252,"MB1252","MB807"
"Manitoba",1253,"MB1253","MB808"
"Manitoba",1254,"MB1254","MB809"
"Manitoba",1255,"MB1255","MB810"
"Manitoba",1256,"MB1256","MB811"
"Manitoba",1257,"MB1257","MB812"
"Manitoba",1258,"MB1258","MB813"
"Manitoba",1259,"MB1259","MB814"
"Manitoba",1260,"MB1260","MB815"
"Manitoba",1261,"MB1261","MB816"
"Manitoba",1262,"MB1262","MB817"
"Manitoba",1263,"MB1263","MB818"
"Manitoba",1264,"MB1264","MB819"
"Manitoba",1265,"MB1265","MB820"
"Manitoba",1266,"MB1266","MB821"
"Manitoba",1267,"MB1267","MB822"
"Manitoba",1268,"MB1268","MB823"
"Manitoba",1269,"MB1269","MB824"
"Manitoba",1270,"MB1270","MB825"
"Manitoba",1271,"MB1271","MB826"
"Manitoba",1272,"MB1272","MB827"
"Manitoba",1273,"MB1273","MB828"
"Manitoba",1274,"MB1274","MB829"
"Manitoba",1275,"MB1275","MB830"
"Manitoba",1276,"MB1276","MB831"
"Manitoba",1277,"MB1277","MB832"
"Manitoba",1278,"MB1278","MB833"
"Manitoba",1279,"MB1279","MB834"
"Manitoba",1280,"MB1280","MB835"
"Manitoba",1281,"MB1281","MB836"
"Manitoba",1282,"MB1282","MB837"
"Manitoba",1283,"MB1283","MB838"
"Manitoba",1284,"MB1284","MB839"
"Manitoba",1285,"MB1285","MB840"
"Manitoba",1286,"MB1286","MB841"
"Manitoba",1287,"MB1287","MB842"
"Manitoba",1288,"MB1288","MB843"
"Manitoba",1289,"MB1289","MB844"
"Manitoba",1290,"MB1290","MB845"
"Manitoba",1291,"MB1291","MB846"
"Manitoba",1292,"MB1292","MB847"
"Manitoba",1293,"MB1293","MB848"
"Manitoba",1294,"MB1294","MB849"
"Manitoba",1295,"MB1295","MB850"
"Manitoba",1296,"MB1296","MB851"
"Manitoba",1297,"MB1297","MB852"
"Manitoba",1298,"MB1298","MB853"
"Manitoba",1299,"MB1299","MB854"
"Manitoba",1300,"MB1300","MB855"
"Manitoba",1301,"MB1301","MB856"
"Manitoba",1302,"MB1302","MB857"
"Manitoba",1303,"MB1303","MB858"
"Manitoba",1304,"MB1304","MB859"
"Manitoba",1305,"MB1305","MB860"
"Manitoba",1306,"MB1306","MB861"
"Manitoba",1307,"MB1307","MB862"
"Manitoba",1308,"MB1308","MB863"
"Manitoba",1309,"MB1309","MB864"
"Manitoba",1310,"MB1310","MB865"
"Manitoba",1311,"MB1311","MB866"
"Manitoba",1312,"MB1312","MB867"
"Manitoba",1313,"MB1313","MB868"
"Manitoba",1314,"MB1314","MB869"
"Manitoba",1315,"MB1315","MB870"
"Manitoba",1316,"MB1316","MB871"
"Manitoba",1317,"MB1317","MB872"
"Manitoba",1318,"MB1318","MB873"
"Manitoba",1319,"MB1319","MB874"
"Manitoba",1320,"MB1320","MB875"
"Manitoba",1321,"MB1321","MB876"
"Manitoba",1322,"MB1322","MB877"
"Manitoba",1323,"MB1323","MB878"
"Manitoba",1324,"MB1324","MB879"
"Manitoba",1325,"MB1325","MB880"
"Manitoba",1326,"MB1326","MB881"
"Manitoba",1327,"MB1327","MB882"
"Manitoba",1328,"MB1328","MB883"
"Manitoba",1329,"MB1329","MB884"
"Manitoba",1330,"MB1330","MB885"
"Manitoba",1331,"MB1331","MB886"
"Manitoba",1332,"MB1332","MB887"
"Manitoba",1333,"MB1333","MB888"
"Manitoba",1334,"MB1334","MB889"
"Manitoba",1335,"MB1335","MB890"
"Manitoba",1336,"MB1336","MB891"
"Manitoba",1337,"MB1337","MB899"
"Manitoba",1493,"MB1493","Province of Manitoba | COVID-19"
"New Brunswick",1,"NB1","[1] https://atlantic.ctvnews.ca/covid-19-arrives-in-maritimes-as-n-b-reports-first-presumptive-case-1.4848961; [2] https://www.cbc.ca/news/canada/new-brunswick/new-brunswick-covid-19-1.5494328"
"New Brunswick",2,"NB2","https://www.cbc.ca/news/canada/new-brunswick/nb-chief-medical-officer-health-covid-19-1.5497971"
"New Brunswick",3,"NB3","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.03.0125.html"
"New Brunswick",4,"NB4","https://globalnews.ca/news/6683869/covid-19-nb-update-monday/"
"New Brunswick",5,"NB5","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.03.0132.html"
"New Brunswick",6,"NB6","https://globalnews.ca/news/6695595/new-brunswick-coronavirus-update-mar-18/"
"New Brunswick",7,"NB7","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.03.0147.html"
"New Brunswick",8,"NB8","https://globalnews.ca/news/6724129/n-b-coronavirus-update-march-24/"
"New Brunswick",9,"NB9","https://atlantic.ctvnews.ca/new-brunswick-reports-eight-new-cases-of-covid-19-tightens-border-restrictions-1.4867847"
"New Brunswick",10,"NB10","https://atlantic.ctvnews.ca/new-brunswick-announces-seven-new-cases-of-covid-19-1.4869537"
"New Brunswick",11,"NB11","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.03.0159.html"
"New Brunswick",12,"NB12","https://www.cbc.ca/news/canada/new-brunswick/coronavirus-covid-19-pandemic-1.5513588"
"New Brunswick",13,"NB13","https://www2.gnb.ca/content/gnb/en/departments/ocmoh/cdc/content/respiratory_diseases/coronavirus.html"
"New Brunswick",14,"NB14","https://www2.gnb.ca/content/gnb/en/departments/health/news/news_release.2020.03.0166.html"
"New Brunswick",15,"NB15","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.03.0169.html"
"New Brunswick",16,"NB16","https://www2.gnb.ca/content/gnb/en/departments/ocmoh/cdc/content/respiratory_diseases/coronavirus/case-map.html"
"New Brunswick",17,"NB17","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.04.0180.html"
"New Brunswick",18,"NB18","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.04.0182.html"
"New Brunswick",19,"NB19","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.04.0183.html"
"New Brunswick",20,"NB20","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.04.0185.html"
"New Brunswick",21,"NB21","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.04.0187.html"
"New Brunswick",22,"NB22","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.04.0195.html"
"New Brunswick",23,"NB23","https://globalnews.ca/news/6809740/coronavirus-cases-new-brunswick-april-12/"
"New Brunswick",24,"NB24","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.04.0202.html"
"New Brunswick",25,"NB25","https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/maps_graphs.html"
"New Brunswick",26,"NB26","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.06.0324.html"
"New Brunswick",27,"NB27","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.06.0327.html"
"New Brunswick",28,"NB28","https://www.cbc.ca/news/canada/new-brunswick/covid-19-coronavirus-pandemic-outbreak-roundup-1.5602783"
"New Brunswick",29,"NB29","https://www.cbc.ca/news/canada/new-brunswick/covid-19-coronavirus-pandemic-outbreak-roundup-1.5604286"
"New Brunswick",30,"NB30","https://atlantic.ctvnews.ca/new-brunswick-reports-four-new-cases-of-covid-19-at-atholville-nursing-home-1.4978143"
"New Brunswick",31,"NB31","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.06.0342.html"
"New Brunswick",32,"NB32","https://www.cbc.ca/news/canada/new-brunswick/covid-19-virus-pandemic-roundup-1.5609379"
"New Brunswick",33,"NB33","https://www.cbc.ca/news/canada/new-brunswick/covid19-nb-death-long-term-care-1.5611120"
"New Brunswick",34,"NB34","https://globalnews.ca/news/7066464/new-brunswick-covid-19-update-june-15/"
"New Brunswick",35,"NB35","https://globalnews.ca/news/7071535/coronavirus-cases-new-brunswick-summer-camp-requirement/"
"New Brunswick",36,"NB36","https://atlantic.ctvnews.ca/one-new-covid-19-case-in-n-b-false-positive-detected-1.4992832"
"New Brunswick",37,"NB37","https://globalnews.ca/news/7097271/moncton-new-covid-case-june23/"
"New Brunswick",38,"NB38","https://globalnews.ca/news/7158175/1-new-coronavirus-case-covid-19-new-brunswick-july-9/"
"New Brunswick",39,"NB39","https://www.cbc.ca/news/canada/new-brunswick/covid-19-cases-coronavirus-1.5648977"
"New Brunswick",40,"NB40","https://atlantic.ctvnews.ca/one-new-case-of-covid-19-bumps-n-b-s-total-of-active-cases-to-three-1.5025396"
"New Brunswick",41,"NB41","https://globalnews.ca/news/7194423/new-brunswick-covid-19-update-july-19/"
"New Brunswick",42,"NB42","https://atlantic.ctvnews.ca/n-b-reports-1-new-covid-19-case-bringing-total-number-of-active-cases-to-5-1.5031396"
"New Brunswick",43,"NB43","https://atlantic.ctvnews.ca/n-b-reports-four-new-cases-of-covid-19-involving-temporary-foreign-workers-1.5051973"
"New Brunswick",44,"NB44","https://www.cbc.ca/news/canada/new-brunswick/covid-19-new-brunswick-aug-6-1.5676238"
"New Brunswick",45,"NB45","https://atlantic.ctvnews.ca/n-b-reports-new-case-of-covid-19-in-fredericton-region-1.5059792"
"New Brunswick",46,"NB46","https://www.cbc.ca/news/canada/new-brunswick/covid-new-brunswick-aug-12-1.5681877"
"New Brunswick",47,"NB47","https://globalnews.ca/news/7271912/coronavirus-new-cases-new-brunswick-temporary-foreign-workers/"
"New Brunswick",48,"NB48","https://atlantic.ctvnews.ca/n-b-announces-four-new-covid-19-cases-1.5065797"
"New Brunswick",49,"NB49","https://atlantic.ctvnews.ca/n-b-announces-two-new-covid-19-cases-1.5066399"
"New Brunswick",50,"NB50","https://www.cbc.ca/news/canada/new-brunswick/2-new-cases-covid-19-nb-1.5695149"
"New Brunswick",51,"NB51","https://www.cbc.ca/news/canada/new-brunswick/1-new-case-covid-19-fredericton-1.5696899"
"New Brunswick",52,"NB52","https://globalnews.ca/news/7296806/nb-coronavirus-update-aug-25/"
"New Brunswick",53,"NB53","https://globalnews.ca/news/7303621/coronavirus-new-brunswick-long-term-care-visits-testing-case-covid-19/"
"New Brunswick",54,"NB54","https://atlantic.ctvnews.ca/n-b-reports-new-covid-19-case-involving-temporary-foreign-worker-1.5089366"
"New Brunswick",55,"NB55","https://atlantic.ctvnews.ca/new-brunswick-resident-visiting-quebec-is-province-s-newest-case-of-covid-19-1.5099669"
"New Brunswick",56,"NB56","https://atlantic.ctvnews.ca/new-brunswick-reports-new-case-of-covid-19-in-moncton-zone-three-active-1.5103675"
"New Brunswick",57,"NB57","https://globalnews.ca/news/7348278/nb-covid-19-update-sept-21/"
"New Brunswick",58,"NB58","https://atlantic.ctvnews.ca/new-brunswick-reports-one-new-case-of-covid-19-1.5116960"
"New Brunswick",59,"NB59","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.09.0490.html"
"New Brunswick",60,"NB60","https://atlantic.ctvnews.ca/n-b-reports-province-s-200th-covid-19-case-warns-of-potential-exposure-on-flight-1.5120046"
"New Brunswick",61,"NB61","https://www.cbc.ca/news/canada/new-brunswick/covid-19-update-oct-3-2020-1.5749499"
"New Brunswick",62,"NB62","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0504.html"
"New Brunswick",63,"NB63","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0507.html"
"New Brunswick",64,"NB64","https://atlantic.ctvnews.ca/n-b-reports-17-new-cases-of-covid-19-in-moncton-zone-22-active-cases-1.5136422"
"New Brunswick",65,"NB65","https://atlantic.ctvnews.ca/new-brunswick-reports-three-new-cases-of-covid-19-24-active-cases-1.5138102"
"New Brunswick",66,"NB66","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0517.html"
"New Brunswick",67,"NB67","https://experience.arcgis.com/experience/8eeb9a2052d641c996dba5de8f25a8aa"
"New Brunswick",68,"NB68","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0522.html"
"New Brunswick",69,"NB69","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0526.html"
"New Brunswick",70,"NB70","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0535.html"
"New Brunswick",71,"NB71","https://atlantic.ctvnews.ca/n-b-reports-eight-new-cases-of-covid-19-100-active-cases-1.5149433"
"New Brunswick",72,"NB72","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0537.html"
"New Brunswick",73,"NB73","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0541.html"
"New Brunswick",74,"NB74","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0548.html"
"New Brunswick",75,"NB75","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0550.html"
"New Brunswick",76,"NB76","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0551.html"
"New Brunswick",77,"NB77","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0552.html"
"New Brunswick",78,"NB78","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0553.html"
"New Brunswick",79,"NB79","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0554.html"
"New Brunswick",80,"NB80","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0555.html"
"New Brunswick",81,"NB81","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0558.html"
"New Brunswick",82,"NB82","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0562.html"
"New Brunswick",83,"NB83","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0566.html"
"New Brunswick",84,"NB84","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0570.html"
"New Brunswick",85,"NB85","https://www.cbc.ca/news/canada/new-brunswick/new-brunswick-reports-1-new-case-of-covid-19-1.5785492"
"New Brunswick",86,"NB86","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0579.html"
"New Brunswick",87,"NB87","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0584.html"
"New Brunswick",88,"NB88","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0585.html"
"New Brunswick",89,"NB89","https://globalnews.ca/news/7451624/new-brunswick-coronavirus-covid-19-case-update-monday-november-9/"
"New Brunswick",90,"NB90","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0595.html"
"New Brunswick",91,"NB91","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0598.html"
"New Brunswick",92,"NB92","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0599.html"
"New Brunswick",93,"NB93","https://atlantic.ctvnews.ca/new-brunswick-identifies-three-new-covid-19-cases-22-active-1.5189761"
"New Brunswick",94,"NB94","https://atlantic.ctvnews.ca/eight-new-covid-19-cases-reported-in-n-b-new-testing-method-available-for-children-1.5190963"
"New Brunswick",95,"NB95","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0607.html"
"New Brunswick",96,"NB96","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0615.html"
"New Brunswick",97,"NB97","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0617.html"
