"province","health_region","date_death_report","deaths","cumulative_deaths"
"Alberta","Calgary","31-10-2020",0,144
"Alberta","Calgary","01-11-2020",0,144
"Alberta","Calgary","02-11-2020",0,144
"Alberta","Calgary","03-11-2020",4,148
"Alberta","Calgary","04-11-2020",2,150
"Alberta","Calgary","05-11-2020",0,150
"Alberta","Calgary","06-11-2020",2,152
"Alberta","Calgary","07-11-2020",2,154
"Alberta","Calgary","08-11-2020",0,154
"Alberta","Calgary","09-11-2020",1,155
"Alberta","Calgary","10-11-2020",1,156
"Alberta","Calgary","11-11-2020",1,157
"Alberta","Calgary","12-11-2020",6,163
"Alberta","Calgary","13-11-2020",1,164
"Alberta","Calgary","14-11-2020",1,165
"Alberta","Calgary","15-11-2020",1,166
"Alberta","Calgary","16-11-2020",8,174
"Alberta","Calgary","17-11-2020",0,174
"Alberta","Calgary","18-11-2020",2,176
"Alberta","Calgary","19-11-2020",4,180
"Alberta","Calgary","20-11-2020",1,181
"Alberta","Calgary","21-11-2020",3,184
"Alberta","Calgary","22-11-2020",0,184
"Alberta","Calgary","23-11-2020",2,186
"Alberta","Calgary","24-11-2020",1,187
"Alberta","Calgary","25-11-2020",1,188
"Alberta","Calgary","26-11-2020",2,190
"Alberta","Calgary","27-11-2020",2,192
"Alberta","Calgary","28-11-2020",2,194
"Alberta","Calgary","29-11-2020",1,195
"Alberta","Calgary","30-11-2020",3,198
"Alberta","Calgary","01-12-2020",2,200
"Alberta","Calgary","02-12-2020",2,202
"Alberta","Calgary","03-12-2020",2,204
"Alberta","Calgary","04-12-2020",2,206
"Alberta","Calgary","05-12-2020",1,207
"Alberta","Calgary","06-12-2020",3,210
"Alberta","Calgary","07-12-2020",3,213
"Alberta","Calgary","08-12-2020",2,215
"Alberta","Calgary","09-12-2020",4,219
"Alberta","Calgary","10-12-2020",5,224
"Alberta","Calgary","11-12-2020",5,229
"Alberta","Calgary","12-12-2020",2,231
"Alberta","Calgary","13-12-2020",3,234
"Alberta","Calgary","14-12-2020",7,241
"Alberta","Calgary","15-12-2020",0,241
"Alberta","Calgary","16-12-2020",4,245
"Alberta","Calgary","17-12-2020",12,257
"Alberta","Calgary","18-12-2020",11,268
"Alberta","Calgary","19-12-2020",6,274
"Alberta","Calgary","20-12-2020",2,276
"Alberta","Calgary","21-12-2020",1,277
"Alberta","Calgary","22-12-2020",2,279
"Alberta","Calgary","23-12-2020",6,285
"Alberta","Calgary","24-12-2020",0,285
"Alberta","Calgary","25-12-2020",0,285
"Alberta","Calgary","26-12-2020",0,285
"Alberta","Calgary","27-12-2020",0,285
"Alberta","Calgary","28-12-2020",28,313
"Alberta","Calgary","29-12-2020",10,323
"Alberta","Calgary","30-12-2020",6,329
"Alberta","Calgary","31-12-2020",0,329
"Alberta","Calgary","01-01-2021",0,329
"Alberta","Calgary","02-01-2021",0,329
"Alberta","Calgary","03-01-2021",0,329
"Alberta","Calgary","04-01-2021",28,357
"Alberta","Calgary","05-01-2021",11,368
"Alberta","Calgary","06-01-2021",7,375
"Alberta","Calgary","07-01-2021",9,384
"Alberta","Calgary","08-01-2021",9,393
"Alberta","Calgary","09-01-2021",11,404
"Alberta","Calgary","10-01-2021",3,407
"Alberta","Calgary","11-01-2021",11,418
"Alberta","Calgary","12-01-2021",7,425
"Alberta","Calgary","13-01-2021",11,436
"Alberta","Calgary","14-01-2021",4,440
"Alberta","Calgary","15-01-2021",6,446
"Alberta","Calgary","16-01-2021",5,451
"Alberta","Calgary","17-01-2021",7,458
"Alberta","Calgary","18-01-2021",5,463
"Alberta","Central","04-08-2020",1,3
"Alberta","Central","05-08-2020",1,4
"Alberta","Central","06-08-2020",1,5
"Alberta","Central","07-08-2020",0,5
"Alberta","Central","08-08-2020",0,5
"Alberta","Central","09-08-2020",0,5
"Alberta","Central","10-08-2020",0,5
"Alberta","Central","11-08-2020",0,5
"Alberta","Central","12-08-2020",0,5
"Alberta","Central","13-08-2020",1,6
"Alberta","Central","14-08-2020",0,6
"Alberta","Central","15-08-2020",0,6
"Alberta","Central","16-08-2020",0,6
"Alberta","Central","17-08-2020",0,6
"Alberta","Central","18-08-2020",0,6
"Alberta","Central","19-08-2020",1,7
"Alberta","Central","20-08-2020",0,7
"Alberta","Central","21-08-2020",0,7
"Alberta","Central","22-08-2020",0,7
"Alberta","Central","23-08-2020",0,7
"Alberta","Central","24-08-2020",0,7
"Alberta","Central","25-08-2020",0,7
"Alberta","Central","26-08-2020",0,7
"Alberta","Central","27-08-2020",0,7
"Alberta","Central","28-08-2020",0,7
"Alberta","Central","29-08-2020",0,7
"Alberta","Central","30-08-2020",0,7
"Alberta","Central","31-08-2020",0,7
"Alberta","Central","01-09-2020",0,7
"Alberta","Central","02-09-2020",0,7
"Alberta","Central","03-09-2020",0,7
"Alberta","Central","04-09-2020",0,7
"Alberta","Central","05-09-2020",0,7
"Alberta","Central","06-09-2020",0,7
"Alberta","Central","07-09-2020",0,7
"Alberta","Central","08-09-2020",0,7
"Alberta","Central","09-09-2020",0,7
"Alberta","Central","10-09-2020",0,7
"Alberta","Central","11-09-2020",0,7
"Alberta","Central","12-09-2020",0,7
"Alberta","Central","13-09-2020",0,7
"Alberta","Central","14-09-2020",0,7
"Alberta","Central","15-09-2020",0,7
"Alberta","Central","16-09-2020",0,7
"Alberta","Central","17-09-2020",0,7
"Alberta","Central","18-09-2020",0,7
"Alberta","Central","19-09-2020",0,7
"Alberta","Central","20-09-2020",0,7
"Alberta","Central","21-09-2020",0,7
"Alberta","Central","22-09-2020",0,7
"Alberta","Central","23-09-2020",0,7
"Alberta","Central","24-09-2020",0,7
"Alberta","Central","25-09-2020",0,7
"Alberta","Central","26-09-2020",0,7
"Alberta","Central","27-09-2020",0,7
"Alberta","Central","28-09-2020",0,7
"Alberta","Central","29-09-2020",0,7
"Alberta","Central","30-09-2020",0,7
"Alberta","Central","01-10-2020",0,7
"Alberta","Central","02-10-2020",0,7
"Alberta","Central","03-10-2020",0,7
"Alberta","Central","04-10-2020",0,7
"Alberta","Central","05-10-2020",0,7
"Alberta","Central","06-10-2020",0,7
"Alberta","Central","07-10-2020",0,7
"Alberta","Central","08-10-2020",0,7
"Alberta","Central","09-10-2020",0,7
"Alberta","Central","10-10-2020",0,7
"Alberta","Central","11-10-2020",0,7
"Alberta","Central","12-10-2020",0,7
"Alberta","Central","13-10-2020",0,7
"Alberta","Central","14-10-2020",0,7
"Alberta","Central","15-10-2020",0,7
"Alberta","Central","16-10-2020",0,7
"Alberta","Central","17-10-2020",0,7
"Alberta","Central","18-10-2020",0,7
"Alberta","Central","19-10-2020",1,8
"Alberta","Central","20-10-2020",0,8
"Alberta","Central","21-10-2020",0,8
"Alberta","Central","22-10-2020",0,8
"Alberta","Central","23-10-2020",0,8
"Alberta","Central","24-10-2020",0,8
"Alberta","Central","25-10-2020",0,8
"Alberta","Central","26-10-2020",0,8
"Alberta","Central","27-10-2020",0,8
"Alberta","Central","28-10-2020",0,8
"Alberta","Central","29-10-2020",0,8
"Alberta","Central","30-10-2020",0,8
"Alberta","Central","31-10-2020",0,8
"Alberta","Central","01-11-2020",0,8
"Alberta","Central","02-11-2020",0,8
"Alberta","Central","03-11-2020",0,8
"Alberta","Central","04-11-2020",0,8
"Alberta","Central","05-11-2020",0,8
"Alberta","Central","06-11-2020",0,8
"Alberta","Central","07-11-2020",1,9
"Alberta","Central","08-11-2020",0,9
"Alberta","Central","09-11-2020",0,9
"Alberta","Central","10-11-2020",0,9
"Alberta","Central","11-11-2020",0,9
"Alberta","Central","12-11-2020",0,9
"Alberta","Central","13-11-2020",0,9
"Alberta","Central","14-11-2020",0,9
"Alberta","Central","15-11-2020",0,9
"Alberta","Central","16-11-2020",1,10
"Alberta","Central","17-11-2020",0,10
"Alberta","Central","18-11-2020",1,11
"Alberta","Central","19-11-2020",0,11
"Alberta","Central","20-11-2020",1,12
"Alberta","Central","21-11-2020",0,12
"Alberta","Central","22-11-2020",0,12
"Alberta","Central","23-11-2020",0,12
"Alberta","Central","24-11-2020",2,14
"Alberta","Central","25-11-2020",0,14
"Alberta","Central","26-11-2020",0,14
"Alberta","Central","27-11-2020",1,15
"Alberta","Central","28-11-2020",0,15
"Alberta","Central","29-11-2020",0,15
"Alberta","Central","30-11-2020",1,16
"Alberta","Central","01-12-2020",0,16
"Alberta","Central","02-12-2020",1,17
"Alberta","Central","03-12-2020",0,17
"Alberta","Central","04-12-2020",1,18
"Alberta","Central","05-12-2020",0,18
"Alberta","Central","06-12-2020",1,19
"Alberta","Central","07-12-2020",0,19
"Alberta","Central","08-12-2020",1,20
"Alberta","Central","09-12-2020",3,23
"Alberta","Central","10-12-2020",0,23
"Alberta","Central","11-12-2020",0,23
"Alberta","Central","12-12-2020",1,24
"Alberta","Central","13-12-2020",2,26
"Alberta","Central","14-12-2020",0,26
"Alberta","Central","15-12-2020",0,26
"Alberta","Central","16-12-2020",1,27
"Alberta","Central","17-12-2020",1,28
"Alberta","Central","18-12-2020",2,30
"Alberta","Central","19-12-2020",1,31
"Alberta","Central","20-12-2020",2,33
"Alberta","Central","21-12-2020",0,33
"Alberta","Central","22-12-2020",2,35
"Alberta","Central","23-12-2020",0,35
"Alberta","Central","24-12-2020",0,35
"Alberta","Central","25-12-2020",0,35
"Alberta","Central","26-12-2020",0,35
"Alberta","Central","27-12-2020",0,35
"Alberta","Central","28-12-2020",4,39
"Alberta","Central","29-12-2020",0,39
"Alberta","Central","30-12-2020",2,41
"Alberta","Central","31-12-2020",0,41
"Alberta","Central","01-01-2021",0,41
"Alberta","Central","02-01-2021",0,41
"Alberta","Central","03-01-2021",0,41
"Alberta","Central","04-01-2021",6,47
"Alberta","Central","05-01-2021",1,48
"Alberta","Central","06-01-2021",1,49
"Alberta","Central","07-01-2021",1,50
"Alberta","Central","08-01-2021",2,52
"Alberta","Central","09-01-2021",3,55
"Alberta","Central","10-01-2021",1,56
"Alberta","Central","11-01-2021",0,56
"Alberta","Central","12-01-2021",6,62
"Alberta","Central","13-01-2021",2,64
"Alberta","Central","14-01-2021",1,65
"Alberta","Central","15-01-2021",1,66
"Alberta","Central","16-01-2021",2,68
"Alberta","Central","17-01-2021",2,70
"Alberta","Central","18-01-2021",0,70
"Alberta","Edmonton","04-08-2020",3,50
"Alberta","Edmonton","05-08-2020",0,50
"Alberta","Edmonton","06-08-2020",1,51
"Alberta","Edmonton","07-08-2020",1,52
"Alberta","Edmonton","08-08-2020",0,52
"Alberta","Edmonton","09-08-2020",0,52
"Alberta","Edmonton","10-08-2020",2,54
"Alberta","Edmonton","11-08-2020",0,54
"Alberta","Edmonton","12-08-2020",1,55
"Alberta","Edmonton","13-08-2020",1,56
"Alberta","Edmonton","14-08-2020",0,56
"Alberta","Edmonton","15-08-2020",0,56
"Alberta","Edmonton","16-08-2020",0,56
"Alberta","Edmonton","17-08-2020",0,56
"Alberta","Edmonton","18-08-2020",0,56
"Alberta","Edmonton","19-08-2020",0,56
"Alberta","Edmonton","20-08-2020",0,56
"Alberta","Edmonton","21-08-2020",0,56
"Alberta","Edmonton","22-08-2020",0,56
"Alberta","Edmonton","23-08-2020",0,56
"Alberta","Edmonton","24-08-2020",2,58
"Alberta","Edmonton","25-08-2020",1,59
"Alberta","Edmonton","26-08-2020",0,59
"Alberta","Edmonton","27-08-2020",1,60
"Alberta","Edmonton","28-08-2020",0,60
"Alberta","Edmonton","29-08-2020",0,60
"Alberta","Edmonton","30-08-2020",0,60
"Alberta","Edmonton","31-08-2020",1,61
"Alberta","Edmonton","01-09-2020",1,62
"Alberta","Edmonton","02-09-2020",0,62
"Alberta","Edmonton","03-09-2020",0,62
"Alberta","Edmonton","04-09-2020",0,62
"Alberta","Edmonton","05-09-2020",0,62
"Alberta","Edmonton","06-09-2020",0,62
"Alberta","Edmonton","07-09-2020",0,62
"Alberta","Edmonton","08-09-2020",4,66
"Alberta","Edmonton","09-09-2020",1,67
"Alberta","Edmonton","10-09-2020",1,68
"Alberta","Edmonton","11-09-2020",0,68
"Alberta","Edmonton","12-09-2020",0,68
"Alberta","Edmonton","13-09-2020",0,68
"Alberta","Edmonton","14-09-2020",1,69
"Alberta","Edmonton","15-09-2020",0,69
"Alberta","Edmonton","16-09-2020",0,69
"Alberta","Edmonton","17-09-2020",0,69
"Alberta","Edmonton","18-09-2020",0,69
"Alberta","Edmonton","19-09-2020",0,69
"Alberta","Edmonton","20-09-2020",0,69
"Alberta","Edmonton","21-09-2020",0,69
"Alberta","Edmonton","22-09-2020",1,70
"Alberta","Edmonton","23-09-2020",0,70
"Alberta","Edmonton","24-09-2020",0,70
"Alberta","Edmonton","25-09-2020",0,70
"Alberta","Edmonton","26-09-2020",0,70
"Alberta","Edmonton","27-09-2020",0,70
"Alberta","Edmonton","28-09-2020",3,73
"Alberta","Edmonton","29-09-2020",1,74
"Alberta","Edmonton","30-09-2020",1,75
"Alberta","Edmonton","01-10-2020",2,77
"Alberta","Edmonton","02-10-2020",0,77
"Alberta","Edmonton","03-10-2020",0,77
"Alberta","Edmonton","04-10-2020",0,77
"Alberta","Edmonton","05-10-2020",6,83
"Alberta","Edmonton","06-10-2020",0,83
"Alberta","Edmonton","07-10-2020",0,83
"Alberta","Edmonton","08-10-2020",0,83
"Alberta","Edmonton","09-10-2020",0,83
"Alberta","Edmonton","10-10-2020",0,83
"Alberta","Edmonton","11-10-2020",0,83
"Alberta","Edmonton","12-10-2020",0,83
"Alberta","Edmonton","13-10-2020",3,86
"Alberta","Edmonton","14-10-2020",1,87
"Alberta","Edmonton","15-10-2020",1,88
"Alberta","Edmonton","16-10-2020",0,88
"Alberta","Edmonton","17-10-2020",0,88
"Alberta","Edmonton","18-10-2020",0,88
"Alberta","Edmonton","19-10-2020",0,88
"Alberta","Edmonton","20-10-2020",1,89
"Alberta","Edmonton","21-10-2020",2,91
"Alberta","Edmonton","22-10-2020",0,91
"Alberta","Edmonton","23-10-2020",3,94
"Alberta","Edmonton","24-10-2020",0,94
"Alberta","Edmonton","25-10-2020",0,94
"Alberta","Edmonton","26-10-2020",4,98
"Alberta","Edmonton","27-10-2020",1,99
"Alberta","Edmonton","28-10-2020",3,102
"Alberta","Edmonton","29-10-2020",1,103
"Alberta","Edmonton","30-10-2020",4,107
"Alberta","Edmonton","31-10-2020",0,107
"Alberta","Edmonton","01-11-2020",0,107
"Alberta","Edmonton","02-11-2020",0,107
"Alberta","Edmonton","03-11-2020",10,117
"Alberta","Edmonton","04-11-2020",2,119
"Alberta","Edmonton","05-11-2020",0,119
"Alberta","Edmonton","06-11-2020",7,126
"Alberta","Edmonton","07-11-2020",2,128
"Alberta","Edmonton","08-11-2020",4,132
"Alberta","Edmonton","09-11-2020",6,138
"Alberta","Edmonton","10-11-2020",4,142
"Alberta","Edmonton","11-11-2020",4,146
"Alberta","Edmonton","12-11-2020",4,150
"Alberta","Edmonton","13-11-2020",4,154
"Alberta","Edmonton","14-11-2020",2,156
"Alberta","Edmonton","15-11-2020",5,161
"Alberta","Edmonton","16-11-2020",7,168
"Alberta","Edmonton","17-11-2020",4,172
"Alberta","Edmonton","18-11-2020",7,179
"Alberta","Edmonton","19-11-2020",4,183
"Alberta","Edmonton","20-11-2020",7,190
"Alberta","Edmonton","21-11-2020",4,194
"Alberta","Edmonton","22-11-2020",0,194
"Alberta","Edmonton","23-11-2020",1,195
"Alberta","Edmonton","24-11-2020",12,207
"Alberta","Edmonton","25-11-2020",8,215
"Alberta","Edmonton","26-11-2020",6,221
"Alberta","Edmonton","27-11-2020",4,225
"Alberta","Edmonton","28-11-2020",3,228
"Alberta","Edmonton","29-11-2020",7,235
"Alberta","Edmonton","30-11-2020",3,238
"Alberta","Edmonton","01-12-2020",6,244
"Alberta","Edmonton","02-12-2020",4,248
"Alberta","Edmonton","03-12-2020",10,258
"Alberta","Edmonton","04-12-2020",12,270
"Alberta","Edmonton","05-12-2020",4,274
"Alberta","Edmonton","06-12-2020",13,287
"Alberta","Edmonton","07-12-2020",11,298
"Alberta","Edmonton","08-12-2020",6,304
"Alberta","Edmonton","09-12-2020",6,310
"Alberta","Edmonton","10-12-2020",6,316
"Alberta","Edmonton","11-12-2020",11,327
"Alberta","Edmonton","12-12-2020",9,336
"Alberta","Edmonton","13-12-2020",17,353
"Alberta","Edmonton","14-12-2020",6,359
"Alberta","Edmonton","15-12-2020",10,369
"Alberta","Edmonton","16-12-2020",10,379
"Alberta","Edmonton","17-12-2020",17,396
"Alberta","Edmonton","18-12-2020",9,405
"Alberta","Edmonton","19-12-2020",18,423
"Alberta","Edmonton","20-12-2020",5,428
"Alberta","Edmonton","21-12-2020",8,436
"Alberta","Edmonton","22-12-2020",4,440
"Alberta","Edmonton","23-12-2020",12,452
"Alberta","Edmonton","24-12-2020",0,452
"Alberta","Edmonton","25-12-2020",0,452
"Alberta","Edmonton","26-12-2020",0,452
"Alberta","Edmonton","27-12-2020",0,452
"Alberta","Edmonton","28-12-2020",77,529
"Alberta","Edmonton","29-12-2020",15,544
"Alberta","Edmonton","30-12-2020",8,552
"Alberta","Edmonton","31-12-2020",0,552
"Alberta","Edmonton","01-01-2021",0,552
"Alberta","Edmonton","02-01-2021",0,552
"Alberta","Edmonton","03-01-2021",0,552
"Alberta","Edmonton","04-01-2021",55,607
"Alberta","Edmonton","05-01-2021",10,617
"Alberta","Edmonton","06-01-2021",16,633
"Alberta","Edmonton","07-01-2021",14,647
"Alberta","Edmonton","08-01-2021",11,658
"Alberta","Edmonton","09-01-2021",16,674
"Alberta","Edmonton","10-01-2021",6,680
"Alberta","Edmonton","11-01-2021",11,691
"Alberta","Edmonton","12-01-2021",23,714
"Alberta","Edmonton","13-01-2021",9,723
"Alberta","Edmonton","14-01-2021",12,735
"Alberta","Edmonton","15-01-2021",5,740
"Alberta","Edmonton","16-01-2021",7,747
"Alberta","Edmonton","17-01-2021",8,755
"Alberta","Edmonton","18-01-2021",5,760
"Alberta","North","04-08-2020",0,17
"Alberta","North","05-08-2020",1,18
"Alberta","North","06-08-2020",0,18
"Alberta","North","07-08-2020",1,19
"Alberta","North","08-08-2020",0,19
"Alberta","North","09-08-2020",0,19
"Alberta","North","10-08-2020",0,19
"Alberta","North","11-08-2020",1,20
"Alberta","North","12-08-2020",0,20
"Alberta","North","13-08-2020",1,21
"Alberta","North","14-08-2020",0,21
"Alberta","North","15-08-2020",0,21
"Alberta","North","16-08-2020",0,21
"Alberta","North","17-08-2020",1,22
"Alberta","North","18-08-2020",1,23
"Alberta","North","19-08-2020",1,24
"Alberta","North","20-08-2020",1,25
"Alberta","North","21-08-2020",1,26
"Alberta","North","22-08-2020",0,26
"Alberta","North","23-08-2020",0,26
"Alberta","North","24-08-2020",1,27
"Alberta","North","25-08-2020",0,27
"Alberta","North","26-08-2020",0,27
"Alberta","North","27-08-2020",1,28
"Alberta","North","28-08-2020",0,28
"Alberta","North","29-08-2020",0,28
"Alberta","North","30-08-2020",0,28
"Alberta","North","31-08-2020",1,29
"Alberta","North","01-09-2020",1,30
"Alberta","North","02-09-2020",0,30
"Alberta","North","03-09-2020",0,30
"Alberta","North","04-09-2020",0,30
"Alberta","North","05-09-2020",0,30
"Alberta","North","06-09-2020",0,30
"Alberta","North","07-09-2020",0,30
"Alberta","North","08-09-2020",1,31
"Alberta","North","09-09-2020",0,31
"Alberta","North","10-09-2020",2,33
"Alberta","North","11-09-2020",0,33
"Alberta","North","12-09-2020",0,33
"Alberta","North","13-09-2020",0,33
"Alberta","North","14-09-2020",0,33
"Alberta","North","15-09-2020",0,33
"Alberta","North","16-09-2020",0,33
"Alberta","North","17-09-2020",0,33
"Alberta","North","18-09-2020",1,34
"Alberta","North","19-09-2020",0,34
"Alberta","North","20-09-2020",0,34
"Alberta","North","21-09-2020",0,34
"Alberta","North","22-09-2020",0,34
"Alberta","North","23-09-2020",1,35
"Alberta","North","24-09-2020",0,35
"Alberta","North","25-09-2020",0,35
"Alberta","North","26-09-2020",0,35
"Alberta","North","27-09-2020",0,35
"Alberta","North","28-09-2020",0,35
"Alberta","North","29-09-2020",0,35
"Alberta","North","30-09-2020",0,35
"Alberta","North","01-10-2020",0,35
"Alberta","North","02-10-2020",0,35
"Alberta","North","03-10-2020",0,35
"Alberta","North","04-10-2020",0,35
"Alberta","North","05-10-2020",0,35
"Alberta","North","06-10-2020",0,35
"Alberta","North","07-10-2020",0,35
"Alberta","North","08-10-2020",0,35
"Alberta","North","09-10-2020",0,35
"Alberta","North","10-10-2020",0,35
"Alberta","North","11-10-2020",0,35
"Alberta","North","12-10-2020",0,35
"Alberta","North","13-10-2020",0,35
"Alberta","North","14-10-2020",0,35
"Alberta","North","15-10-2020",0,35
"Alberta","North","16-10-2020",0,35
"Alberta","North","17-10-2020",0,35
"Alberta","North","18-10-2020",0,35
"Alberta","North","19-10-2020",0,35
"Alberta","North","20-10-2020",0,35
"Alberta","North","21-10-2020",0,35
"Alberta","North","22-10-2020",0,35
"Alberta","North","23-10-2020",0,35
"Alberta","North","24-10-2020",0,35
"Alberta","North","25-10-2020",0,35
"Alberta","North","26-10-2020",0,35
"Alberta","North","27-10-2020",0,35
"Alberta","North","28-10-2020",0,35
"Alberta","North","29-10-2020",0,35
"Alberta","North","30-10-2020",0,35
"Alberta","North","31-10-2020",0,35
"Alberta","North","01-11-2020",0,35
"Alberta","North","02-11-2020",0,35
"Alberta","North","03-11-2020",0,35
"Alberta","North","04-11-2020",0,35
"Alberta","North","05-11-2020",0,35
"Alberta","North","06-11-2020",0,35
"Alberta","North","07-11-2020",0,35
"Alberta","North","08-11-2020",2,37
"Alberta","North","09-11-2020",0,37
"Alberta","North","10-11-2020",1,38
"Alberta","North","11-11-2020",1,39
"Alberta","North","12-11-2020",0,39
"Alberta","North","13-11-2020",0,39
"Alberta","North","14-11-2020",0,39
"Alberta","North","15-11-2020",0,39
"Alberta","North","16-11-2020",2,41
"Alberta","North","17-11-2020",0,41
"Alberta","North","18-11-2020",1,42
"Alberta","North","19-11-2020",0,42
"Alberta","North","20-11-2020",1,43
"Alberta","North","21-11-2020",0,43
"Alberta","North","22-11-2020",0,43
"Alberta","North","23-11-2020",1,44
"Alberta","North","24-11-2020",0,44
"Alberta","North","25-11-2020",0,44
"Alberta","North","26-11-2020",1,45
"Alberta","North","27-11-2020",0,45
"Alberta","North","28-11-2020",0,45
"Alberta","North","29-11-2020",0,45
"Alberta","North","30-11-2020",0,45
"Alberta","North","01-12-2020",0,45
"Alberta","North","02-12-2020",2,47
"Alberta","North","03-12-2020",1,48
"Alberta","North","04-12-2020",0,48
"Alberta","North","05-12-2020",1,49
"Alberta","North","06-12-2020",2,51
"Alberta","North","07-12-2020",0,51
"Alberta","North","08-12-2020",0,51
"Alberta","North","09-12-2020",0,51
"Alberta","North","10-12-2020",1,52
"Alberta","North","11-12-2020",2,54
"Alberta","North","12-12-2020",1,55
"Alberta","North","13-12-2020",0,55
"Alberta","North","14-12-2020",1,56
"Alberta","North","15-12-2020",0,56
"Alberta","North","16-12-2020",1,57
"Alberta","North","17-12-2020",0,57
"Alberta","North","18-12-2020",2,59
"Alberta","North","19-12-2020",1,60
"Alberta","North","20-12-2020",0,60
"Alberta","North","21-12-2020",0,60
"Alberta","North","22-12-2020",2,62
"Alberta","North","23-12-2020",1,63
"Alberta","North","24-12-2020",0,63
"Alberta","North","25-12-2020",0,63
"Alberta","North","26-12-2020",0,63
"Alberta","North","27-12-2020",0,63
"Alberta","North","28-12-2020",2,65
"Alberta","North","29-12-2020",0,65
"Alberta","North","30-12-2020",1,66
"Alberta","North","31-12-2020",0,66
"Alberta","North","01-01-2021",0,66
"Alberta","North","02-01-2021",0,66
"Alberta","North","03-01-2021",0,66
"Alberta","North","04-01-2021",3,69
"Alberta","North","05-01-2021",3,72
"Alberta","North","06-01-2021",1,73
"Alberta","North","07-01-2021",0,73
"Alberta","North","08-01-2021",1,74
"Alberta","North","09-01-2021",1,75
