"province","health_region","date_report","cases","cumulative_cases"
"Alberta","Calgary","04-08-2020",102,6611
"Alberta","Calgary","05-08-2020",30,6641
"Alberta","Calgary","06-08-2020",14,6655
"Alberta","Calgary","07-08-2020",35,6690
"Alberta","Calgary","08-08-2020",0,6690
"Alberta","Calgary","09-08-2020",0,6690
"Alberta","Calgary","10-08-2020",86,6776
"Alberta","Calgary","11-08-2020",10,6786
"Alberta","Calgary","12-08-2020",13,6799
"Alberta","Calgary","13-08-2020",34,6833
"Alberta","Calgary","14-08-2020",20,6853
"Alberta","Calgary","15-08-2020",0,6853
"Alberta","Calgary","16-08-2020",0,6853
"Alberta","Calgary","17-08-2020",64,6917
"Alberta","Calgary","18-08-2020",17,6934
"Alberta","Calgary","19-08-2020",21,6955
"Alberta","Calgary","20-08-2020",33,6988
"Alberta","Calgary","21-08-2020",38,7026
"Alberta","Calgary","22-08-2020",0,7026
"Alberta","Calgary","23-08-2020",0,7026
"Alberta","Calgary","24-08-2020",112,7138
"Alberta","Calgary","25-08-2020",18,7156
"Alberta","Calgary","26-08-2020",49,7205
"Alberta","Calgary","27-08-2020",38,7243
"Alberta","Calgary","28-08-2020",95,7338
"Alberta","Calgary","29-08-2020",0,7338
"Alberta","Calgary","30-08-2020",0,7338
"Alberta","Calgary","31-08-2020",187,7525
"Alberta","Calgary","01-09-2020",71,7596
"Alberta","Calgary","02-09-2020",33,7629
"Alberta","Calgary","03-09-2020",50,7679
"Alberta","Calgary","04-09-2020",53,7732
"Alberta","Calgary","05-09-2020",0,7732
"Alberta","Calgary","06-09-2020",0,7732
"Alberta","Calgary","07-09-2020",0,7732
"Alberta","Calgary","08-09-2020",212,7944
"Alberta","Calgary","09-09-2020",22,7966
"Alberta","Calgary","10-09-2020",23,7989
"Alberta","Calgary","11-09-2020",31,8020
"Alberta","Calgary","12-09-2020",0,8020
"Alberta","Calgary","13-09-2020",0,8020
"Alberta","Calgary","14-09-2020",147,8167
"Alberta","Calgary","15-09-2020",35,8202
"Alberta","Calgary","16-09-2020",41,8243
"Alberta","Calgary","17-09-2020",32,8275
"Alberta","Calgary","18-09-2020",40,8315
"Alberta","Calgary","19-09-2020",0,8315
"Alberta","Calgary","20-09-2020",0,8315
"Alberta","Calgary","21-09-2020",106,8421
"Alberta","Calgary","22-09-2020",39,8460
"Alberta","Calgary","23-09-2020",53,8513
"Alberta","Calgary","24-09-2020",63,8576
"Alberta","Calgary","25-09-2020",61,8637
"Alberta","Calgary","26-09-2020",0,8637
"Alberta","Calgary","27-09-2020",0,8637
"Alberta","Calgary","28-09-2020",144,8781
"Alberta","Calgary","29-09-2020",64,8845
"Alberta","Calgary","30-09-2020",64,8909
"Alberta","Calgary","01-10-2020",42,8951
"Alberta","Calgary","02-10-2020",22,8973
"Alberta","Calgary","03-10-2020",0,8973
"Alberta","Calgary","04-10-2020",0,8973
"Alberta","Calgary","05-10-2020",172,9145
"Alberta","Calgary","06-10-2020",78,9223
"Alberta","Calgary","07-10-2020",30,9253
"Alberta","Calgary","08-10-2020",50,9303
"Alberta","Calgary","09-10-2020",82,9385
"Alberta","Calgary","10-10-2020",0,9385
"Alberta","Calgary","11-10-2020",0,9385
"Alberta","Calgary","12-10-2020",0,9385
"Alberta","Calgary","13-10-2020",292,9677
"Alberta","Calgary","14-10-2020",74,9751
"Alberta","Calgary","15-10-2020",79,9830
"Alberta","Calgary","16-10-2020",94,9924
"Alberta","Calgary","17-10-2020",0,9924
"Alberta","Calgary","18-10-2020",0,9924
"Alberta","Calgary","19-10-2020",331,10255
"Alberta","Calgary","20-10-2020",124,10379
"Alberta","Calgary","21-10-2020",187,10566
"Alberta","Calgary","22-10-2020",157,10723
"Alberta","Calgary","23-10-2020",148,10871
"Alberta","Calgary","24-10-2020",0,10871
"Alberta","Calgary","25-10-2020",0,10871
"Alberta","Calgary","26-10-2020",474,11345
"Alberta","Calgary","27-10-2020",209,11554
"Alberta","Calgary","28-10-2020",213,11767
"Alberta","Calgary","29-10-2020",212,11979
"Alberta","Calgary","30-10-2020",278,12257
"Alberta","Calgary","31-10-2020",0,12257
"Alberta","Calgary","01-11-2020",0,12257
"Alberta","Calgary","02-11-2020",0,12257
"Alberta","Calgary","03-11-2020",943,13200
"Alberta","Calgary","04-11-2020",211,13411
"Alberta","Calgary","05-11-2020",0,13411
"Alberta","Calgary","06-11-2020",593,14004
"Alberta","Calgary","07-11-2020",0,14004
"Alberta","Calgary","08-11-2020",0,14004
"Alberta","Calgary","09-11-2020",908,14912
"Alberta","Calgary","10-11-2020",309,15221
"Alberta","Calgary","11-11-2020",0,15221
"Alberta","Calgary","12-11-2020",614,15835
"Alberta","Calgary","13-11-2020",337,16172
"Alberta","Calgary","14-11-2020",0,16172
"Alberta","Calgary","15-11-2020",0,16172
"Alberta","Calgary","16-11-2020",1226,17398
"Alberta","Calgary","17-11-2020",354,17752
"Alberta","Calgary","18-11-2020",298,18050
"Alberta","Calgary","19-11-2020",350,18400
"Alberta","Calgary","20-11-2020",401,18801
"Alberta","Calgary","21-11-2020",435,19236
"Alberta","Calgary","22-11-2020",483,19719
"Alberta","Calgary","23-11-2020",464,20183
"Alberta","Calgary","24-11-2020",426,20609
"Alberta","Calgary","25-11-2020",447,21056
"Alberta","Calgary","26-11-2020",418,21474
"Alberta","Calgary","27-11-2020",415,21889
"Alberta","Calgary","28-11-2020",655,22544
"Alberta","Calgary","29-11-2020",646,23190
"Alberta","Calgary","30-11-2020",739,23929
"Alberta","Calgary","01-12-2020",431,24360
"Alberta","Calgary","02-12-2020",623,24983
"Alberta","Calgary","03-12-2020",608,25591
"Alberta","Calgary","04-12-2020",680,26271
"Alberta","Calgary","05-12-2020",749,27020
"Alberta","Calgary","06-12-2020",759,27779
"Alberta","Calgary","07-12-2020",584,28363
"Alberta","Calgary","08-12-2020",583,28946
"Alberta","Calgary","09-12-2020",548,29494
"Alberta","Calgary","10-12-2020",371,29865
"Alberta","Calgary","11-12-2020",497,30362
"Alberta","Calgary","12-12-2020",563,30925
"Alberta","Calgary","13-12-2020",619,31544
"Alberta","Calgary","14-12-2020",633,32177
"Alberta","Calgary","15-12-2020",502,32679
"Alberta","Calgary","16-12-2020",452,33131
"Alberta","Calgary","17-12-2020",552,33683
"Alberta","Calgary","18-12-2020",546,34229
"Alberta","Calgary","19-12-2020",557,34786
"Alberta","Calgary","20-12-2020",456,35242
"Alberta","Calgary","21-12-2020",445,35687
"Alberta","Calgary","22-12-2020",363,36050
"Alberta","Calgary","23-12-2020",425,36475
"Alberta","Calgary","24-12-2020",0,36475
"Alberta","Calgary","25-12-2020",0,36475
"Alberta","Calgary","26-12-2020",0,36475
"Alberta","Calgary","27-12-2020",0,36475
"Alberta","Calgary","28-12-2020",1419,37894
"Alberta","Central","04-08-2020",28,481
"Alberta","Central","05-08-2020",1,482
"Alberta","Central","06-08-2020",4,486
"Alberta","Central","07-08-2020",41,527
"Alberta","Central","08-08-2020",0,527
"Alberta","Central","09-08-2020",0,527
"Alberta","Central","10-08-2020",15,542
"Alberta","Central","11-08-2020",3,545
"Alberta","Central","12-08-2020",0,545
"Alberta","Central","13-08-2020",0,545
"Alberta","Central","14-08-2020",1,546
"Alberta","Central","15-08-2020",0,546
"Alberta","Central","16-08-2020",0,546
"Alberta","Central","17-08-2020",14,560
"Alberta","Central","18-08-2020",3,563
"Alberta","Central","19-08-2020",1,564
"Alberta","Central","20-08-2020",1,565
"Alberta","Central","21-08-2020",2,567
"Alberta","Central","22-08-2020",0,567
"Alberta","Central","23-08-2020",0,567
"Alberta","Central","24-08-2020",2,569
"Alberta","Central","25-08-2020",1,570
"Alberta","Central","26-08-2020",2,572
"Alberta","Central","27-08-2020",2,574
"Alberta","Central","28-08-2020",2,576
"Alberta","Central","29-08-2020",0,576
"Alberta","Central","30-08-2020",0,576
"Alberta","Central","31-08-2020",12,588
"Alberta","Central","01-09-2020",2,590
"Alberta","Central","02-09-2020",7,597
"Alberta","Central","03-09-2020",10,607
"Alberta","Central","04-09-2020",4,611
"Alberta","Central","05-09-2020",0,611
"Alberta","Central","06-09-2020",0,611
"Alberta","Central","07-09-2020",0,611
"Alberta","Central","08-09-2020",17,628
"Alberta","Central","09-09-2020",0,628
"Alberta","Central","10-09-2020",1,629
"Alberta","Central","11-09-2020",2,631
"Alberta","Central","12-09-2020",0,631
"Alberta","Central","13-09-2020",0,631
"Alberta","Central","14-09-2020",15,646
"Alberta","Central","15-09-2020",2,648
"Alberta","Central","16-09-2020",1,649
"Alberta","Central","17-09-2020",0,649
"Alberta","Central","18-09-2020",1,650
"Alberta","Central","19-09-2020",0,650
"Alberta","Central","20-09-2020",0,650
"Alberta","Central","21-09-2020",6,656
"Alberta","Central","22-09-2020",3,659
"Alberta","Central","23-09-2020",0,659
"Alberta","Central","24-09-2020",2,661
"Alberta","Central","25-09-2020",1,662
"Alberta","Central","26-09-2020",0,662
"Alberta","Central","27-09-2020",0,662
"Alberta","Central","28-09-2020",4,666
"Alberta","Central","29-09-2020",3,669
"Alberta","Central","30-09-2020",0,669
"Alberta","Central","01-10-2020",3,672
"Alberta","Central","02-10-2020",1,673
"Alberta","Central","03-10-2020",0,673
"Alberta","Central","04-10-2020",0,673
"Alberta","Central","05-10-2020",11,684
"Alberta","Central","06-10-2020",5,689
"Alberta","Central","07-10-2020",5,694
"Alberta","Central","08-10-2020",12,706
"Alberta","Central","09-10-2020",11,717
"Alberta","Central","10-10-2020",0,717
"Alberta","Central","11-10-2020",0,717
"Alberta","Central","12-10-2020",0,717
"Alberta","Central","13-10-2020",67,784
"Alberta","Central","14-10-2020",5,789
"Alberta","Central","15-10-2020",10,799
"Alberta","Central","16-10-2020",21,820
"Alberta","Central","17-10-2020",0,820
"Alberta","Central","18-10-2020",0,820
"Alberta","Central","19-10-2020",29,849
"Alberta","Central","20-10-2020",8,857
"Alberta","Central","21-10-2020",6,863
"Alberta","Central","22-10-2020",9,872
"Alberta","Central","23-10-2020",20,892
"Alberta","Central","24-10-2020",0,892
"Alberta","Central","25-10-2020",0,892
"Alberta","Central","26-10-2020",61,953
"Alberta","Central","27-10-2020",8,961
"Alberta","Central","28-10-2020",11,972
"Alberta","Central","29-10-2020",14,986
"Alberta","Central","30-10-2020",35,1021
"Alberta","Central","31-10-2020",0,1021
"Alberta","Central","01-11-2020",0,1021
"Alberta","Central","02-11-2020",0,1021
"Alberta","Central","03-11-2020",91,1112
"Alberta","Central","04-11-2020",11,1123
"Alberta","Central","05-11-2020",0,1123
"Alberta","Central","06-11-2020",54,1177
"Alberta","Central","07-11-2020",0,1177
"Alberta","Central","08-11-2020",0,1177
"Alberta","Central","09-11-2020",112,1289
"Alberta","Central","10-11-2020",5,1294
"Alberta","Central","11-11-2020",0,1294
"Alberta","Central","12-11-2020",81,1375
"Alberta","Central","13-11-2020",40,1415
"Alberta","Central","14-11-2020",0,1415
"Alberta","Central","15-11-2020",0,1415
"Alberta","Central","16-11-2020",141,1556
"Alberta","Central","17-11-2020",19,1575
"Alberta","Central","18-11-2020",41,1616
"Alberta","Central","19-11-2020",90,1706
"Alberta","Central","20-11-2020",94,1800
"Alberta","Central","21-11-2020",68,1868
"Alberta","Central","22-11-2020",131,1999
"Alberta","Central","23-11-2020",111,2110
"Alberta","Central","24-11-2020",65,2175
"Alberta","Central","25-11-2020",87,2262
"Alberta","Central","26-11-2020",117,2379
"Alberta","Central","27-11-2020",67,2446
"Alberta","Central","28-11-2020",101,2547
"Alberta","Central","29-11-2020",131,2678
"Alberta","Central","30-11-2020",190,2868
"Alberta","Central","01-12-2020",97,2965
"Alberta","Central","02-12-2020",63,3028
"Alberta","Central","03-12-2020",117,3145
"Alberta","Central","04-12-2020",120,3265
"Alberta","Central","05-12-2020",181,3446
"Alberta","Central","06-12-2020",115,3561
"Alberta","Central","07-12-2020",144,3705
"Alberta","Central","08-12-2020",176,3881
"Alberta","Central","09-12-2020",99,3980
"Alberta","Central","10-12-2020",113,4093
"Alberta","Central","11-12-2020",154,4247
"Alberta","Central","12-12-2020",130,4377
"Alberta","Central","13-12-2020",141,4518
"Alberta","Central","14-12-2020",106,4624
"Alberta","Central","15-12-2020",87,4711
"Alberta","Central","16-12-2020",102,4813
"Alberta","Central","17-12-2020",127,4940
"Alberta","Central","18-12-2020",132,5072
"Alberta","Central","19-12-2020",132,5204
"Alberta","Central","20-12-2020",126,5330
"Alberta","Central","21-12-2020",126,5456
"Alberta","Central","22-12-2020",110,5566
"Alberta","Central","23-12-2020",103,5669
"Alberta","Central","24-12-2020",0,5669
"Alberta","Central","25-12-2020",0,5669
"Alberta","Central","26-12-2020",0,5669
"Alberta","Central","27-12-2020",0,5669
"Alberta","Central","28-12-2020",562,6231
"Alberta","Edmonton","04-08-2020",105,1752
"Alberta","Edmonton","05-08-2020",50,1802
"Alberta","Edmonton","06-08-2020",33,1835
"Alberta","Edmonton","07-08-2020",39,1874
"Alberta","Edmonton","08-08-2020",0,1874
"Alberta","Edmonton","09-08-2020",0,1874
"Alberta","Edmonton","10-08-2020",118,1992
"Alberta","Edmonton","11-08-2020",49,2041
"Alberta","Edmonton","12-08-2020",95,2136
"Alberta","Edmonton","13-08-2020",30,2166
"Alberta","Edmonton","14-08-2020",52,2218
"Alberta","Edmonton","15-08-2020",0,2218
"Alberta","Edmonton","16-08-2020",0,2218
"Alberta","Edmonton","17-08-2020",175,2393
"Alberta","Edmonton","18-08-2020",54,2447
"Alberta","Edmonton","19-08-2020",53,2500
"Alberta","Edmonton","20-08-2020",51,2551
"Alberta","Edmonton","21-08-2020",86,2637
"Alberta","Edmonton","22-08-2020",0,2637
"Alberta","Edmonton","23-08-2020",0,2637
"Alberta","Edmonton","24-08-2020",102,2739
"Alberta","Edmonton","25-08-2020",37,2776
"Alberta","Edmonton","26-08-2020",62,2838
"Alberta","Edmonton","27-08-2020",51,2889
"Alberta","Edmonton","28-08-2020",33,2922
"Alberta","Edmonton","29-08-2020",0,2922
"Alberta","Edmonton","30-08-2020",0,2922
"Alberta","Edmonton","31-08-2020",171,3093
"Alberta","Edmonton","01-09-2020",66,3159
"Alberta","Edmonton","02-09-2020",51,3210
"Alberta","Edmonton","03-09-2020",45,3255
"Alberta","Edmonton","04-09-2020",85,3340
"Alberta","Edmonton","05-09-2020",0,3340
"Alberta","Edmonton","06-09-2020",0,3340
"Alberta","Edmonton","07-09-2020",0,3340
"Alberta","Edmonton","08-09-2020",267,3607
"Alberta","Edmonton","09-09-2020",52,3659
"Alberta","Edmonton","10-09-2020",63,3722
"Alberta","Edmonton","11-09-2020",50,3772
"Alberta","Edmonton","12-09-2020",0,3772
"Alberta","Edmonton","13-09-2020",0,3772
"Alberta","Edmonton","14-09-2020",190,3962
"Alberta","Edmonton","15-09-2020",64,4026
"Alberta","Edmonton","16-09-2020",119,4145
"Alberta","Edmonton","17-09-2020",90,4235
"Alberta","Edmonton","18-09-2020",39,4274
"Alberta","Edmonton","19-09-2020",0,4274
"Alberta","Edmonton","20-09-2020",0,4274
"Alberta","Edmonton","21-09-2020",210,4484
"Alberta","Edmonton","22-09-2020",92,4576
"Alberta","Edmonton","23-09-2020",74,4650
"Alberta","Edmonton","24-09-2020",78,4728
"Alberta","Edmonton","25-09-2020",83,4811
"Alberta","Edmonton","26-09-2020",0,4811
"Alberta","Edmonton","27-09-2020",0,4811
"Alberta","Edmonton","28-09-2020",214,5025
"Alberta","Edmonton","29-09-2020",79,5104
"Alberta","Edmonton","30-09-2020",84,5188
"Alberta","Edmonton","01-10-2020",116,5304
"Alberta","Edmonton","02-10-2020",85,5389
"Alberta","Edmonton","03-10-2020",0,5389
"Alberta","Edmonton","04-10-2020",0,5389
"Alberta","Edmonton","05-10-2020",339,5728
"Alberta","Edmonton","06-10-2020",158,5886
"Alberta","Edmonton","07-10-2020",88,5974
"Alberta","Edmonton","08-10-2020",269,6243
"Alberta","Edmonton","09-10-2020",154,6397
"Alberta","Edmonton","10-10-2020",0,6397
"Alberta","Edmonton","11-10-2020",0,6397
"Alberta","Edmonton","12-10-2020",0,6397
"Alberta","Edmonton","13-10-2020",481,6878
"Alberta","Edmonton","14-10-2020",131,7009
"Alberta","Edmonton","15-10-2020",121,7130
"Alberta","Edmonton","16-10-2020",175,7305
"Alberta","Edmonton","17-10-2020",0,7305
"Alberta","Edmonton","18-10-2020",0,7305
"Alberta","Edmonton","19-10-2020",431,7736
"Alberta","Edmonton","20-10-2020",147,7883
"Alberta","Edmonton","21-10-2020",185,8068
"Alberta","Edmonton","22-10-2020",218,8286
"Alberta","Edmonton","23-10-2020",188,8474
"Alberta","Edmonton","24-10-2020",0,8474
"Alberta","Edmonton","25-10-2020",0,8474
"Alberta","Edmonton","26-10-2020",736,9210
"Alberta","Edmonton","27-10-2020",155,9365
"Alberta","Edmonton","28-10-2020",144,9509
"Alberta","Edmonton","29-10-2020",197,9706
"Alberta","Edmonton","30-10-2020",218,9924
"Alberta","Edmonton","31-10-2020",0,9924
"Alberta","Edmonton","01-11-2020",0,9924
"Alberta","Edmonton","02-11-2020",0,9924
"Alberta","Edmonton","03-11-2020",948,10872
"Alberta","Edmonton","04-11-2020",238,11110
"Alberta","Edmonton","05-11-2020",0,11110
"Alberta","Edmonton","06-11-2020",548,11658
"Alberta","Edmonton","07-11-2020",0,11658
"Alberta","Edmonton","08-11-2020",0,11658
"Alberta","Edmonton","09-11-2020",953,12611
"Alberta","Edmonton","10-11-2020",344,12955
"Alberta","Edmonton","11-11-2020",0,12955
"Alberta","Edmonton","12-11-2020",635,13590
"Alberta","Edmonton","13-11-2020",403,13993
"Alberta","Edmonton","14-11-2020",0,13993
"Alberta","Edmonton","15-11-2020",0,13993
"Alberta","Edmonton","16-11-2020",1144,15137
"Alberta","Edmonton","17-11-2020",307,15444
"Alberta","Edmonton","18-11-2020",327,15771
"Alberta","Edmonton","19-11-2020",531,16302
"Alberta","Edmonton","20-11-2020",499,16801
"Alberta","Edmonton","21-11-2020",718,17519
"Alberta","Edmonton","22-11-2020",846,18365
"Alberta","Edmonton","23-11-2020",813,19178
"Alberta","Edmonton","24-11-2020",514,19692
"Alberta","Edmonton","25-11-2020",560,20252
"Alberta","Edmonton","26-11-2020",459,20711
"Alberta","Edmonton","27-11-2020",650,21361
"Alberta","Edmonton","28-11-2020",826,22187
"Alberta","Edmonton","29-11-2020",685,22872
"Alberta","Edmonton","30-11-2020",629,23501
"Alberta","Edmonton","01-12-2020",641,24142
"Alberta","Edmonton","02-12-2020",805,24947
"Alberta","Edmonton","03-12-2020",996,25943
"Alberta","Edmonton","04-12-2020",843,26786
"Alberta","Edmonton","05-12-2020",812,27598
"Alberta","Edmonton","06-12-2020",777,28375
"Alberta","Edmonton","07-12-2020",837,29212
"Alberta","Edmonton","08-12-2020",746,29958
"Alberta","Edmonton","09-12-2020",674,30632
"Alberta","Edmonton","10-12-2020",925,31557
"Alberta","Edmonton","11-12-2020",925,32482
"Alberta","Edmonton","12-12-2020",731,33213
"Alberta","Edmonton","13-12-2020",801,34014
"Alberta","Edmonton","14-12-2020",1005,35019
"Alberta","Edmonton","15-12-2020",584,35603
"Alberta","Edmonton","16-12-2020",569,36172
"Alberta","Edmonton","17-12-2020",771,36943
"Alberta","Edmonton","18-12-2020",632,37575
"Alberta","Edmonton","19-12-2020",566,38141
"Alberta","Edmonton","20-12-2020",583,38724
"Alberta","Edmonton","21-12-2020",583,39307
"Alberta","Edmonton","22-12-2020",383,39690
"Alberta","Edmonton","23-12-2020",664,40354
"Alberta","Edmonton","24-12-2020",0,40354
"Alberta","Edmonton","25-12-2020",0,40354
"Alberta","Edmonton","26-12-2020",0,40354
"Alberta","Edmonton","27-12-2020",0,40354
"Alberta","Edmonton","28-12-2020",1974,42328
"Alberta","North","04-08-2020",47,604
"Alberta","North","05-08-2020",10,614
"Alberta","North","06-08-2020",2,616
"Alberta","North","07-08-2020",14,630
"Alberta","North","08-08-2020",0,630
"Alberta","North","09-08-2020",0,630
"Alberta","North","10-08-2020",28,658
"Alberta","North","11-08-2020",12,670
"Alberta","North","12-08-2020",10,680
"Alberta","North","13-08-2020",9,689
"Alberta","North","14-08-2020",9,698
"Alberta","North","15-08-2020",0,698
"Alberta","North","16-08-2020",0,698
"Alberta","North","17-08-2020",20,718
"Alberta","North","18-08-2020",11,729
"Alberta","North","19-08-2020",7,736
"Alberta","North","20-08-2020",15,751
"Alberta","North","21-08-2020",16,767
"Alberta","North","22-08-2020",0,767
"Alberta","North","23-08-2020",0,767
"Alberta","North","24-08-2020",41,808
"Alberta","North","25-08-2020",17,825
"Alberta","North","26-08-2020",13,838
"Alberta","North","27-08-2020",17,855
"Alberta","North","28-08-2020",21,876
"Alberta","North","29-08-2020",0,876
"Alberta","North","30-08-2020",0,876
"Alberta","North","31-08-2020",48,924
"Alberta","North","01-09-2020",19,943
"Alberta","North","02-09-2020",19,962
"Alberta","North","03-09-2020",20,982
"Alberta","North","04-09-2020",19,1001
"Alberta","North","05-09-2020",0,1001
"Alberta","North","06-09-2020",0,1001
"Alberta","North","07-09-2020",0,1001
"Alberta","North","08-09-2020",111,1112
"Alberta","North","09-09-2020",18,1130
"Alberta","North","10-09-2020",24,1154
"Alberta","North","11-09-2020",25,1179
"Alberta","North","12-09-2020",0,1179
"Alberta","North","13-09-2020",0,1179
"Alberta","North","14-09-2020",61,1240
"Alberta","North","15-09-2020",21,1261
"Alberta","North","16-09-2020",7,1268
"Alberta","North","17-09-2020",16,1284
"Alberta","North","18-09-2020",22,1306
"Alberta","North","19-09-2020",0,1306
"Alberta","North","20-09-2020",0,1306
"Alberta","North","21-09-2020",24,1330
"Alberta","North","22-09-2020",13,1343
"Alberta","North","23-09-2020",16,1359
"Alberta","North","24-09-2020",11,1370
"Alberta","North","25-09-2020",5,1375
"Alberta","North","26-09-2020",0,1375
"Alberta","North","27-09-2020",0,1375
"Alberta","North","28-09-2020",36,1411
"Alberta","North","29-09-2020",14,1425
"Alberta","North","30-09-2020",5,1430
"Alberta","North","01-10-2020",12,1442
"Alberta","North","02-10-2020",12,1454
"Alberta","North","03-10-2020",0,1454
"Alberta","North","04-10-2020",0,1454
"Alberta","North","05-10-2020",24,1478
"Alberta","North","06-10-2020",11,1489
"Alberta","North","07-10-2020",1,1490
"Alberta","North","08-10-2020",16,1506
"Alberta","North","09-10-2020",17,1523
"Alberta","North","10-10-2020",0,1523
"Alberta","North","11-10-2020",0,1523
"Alberta","North","12-10-2020",0,1523
"Alberta","North","13-10-2020",52,1575
"Alberta","North","14-10-2020",5,1580
"Alberta","North","15-10-2020",14,1594
"Alberta","North","16-10-2020",22,1616
"Alberta","North","17-10-2020",0,1616
"Alberta","North","18-10-2020",0,1616
"Alberta","North","19-10-2020",62,1678
"Alberta","North","20-10-2020",27,1705
"Alberta","North","21-10-2020",7,1712
"Alberta","North","22-10-2020",28,1740
"Alberta","North","23-10-2020",35,1775
"Alberta","North","24-10-2020",0,1775
"Alberta","North","25-10-2020",0,1775
"Alberta","North","26-10-2020",116,1891
"Alberta","North","27-10-2020",26,1917
"Alberta","North","28-10-2020",22,1939
"Alberta","North","29-10-2020",32,1971
"Alberta","North","30-10-2020",44,2015
"Alberta","North","31-10-2020",0,2015
"Alberta","North","01-11-2020",0,2015
"Alberta","North","02-11-2020",0,2015
"Alberta","North","03-11-2020",151,2166
"Alberta","North","04-11-2020",25,2191
"Alberta","North","05-11-2020",0,2191
"Alberta","North","06-11-2020",96,2287
"Alberta","North","07-11-2020",0,2287
"Alberta","North","08-11-2020",0,2287
"Alberta","North","09-11-2020",163,2450
"Alberta","North","10-11-2020",39,2489
"Alberta","North","11-11-2020",0,2489
"Alberta","North","12-11-2020",92,2581
"Alberta","North","13-11-2020",77,2658
"Alberta","North","14-11-2020",0,2658
"Alberta","North","15-11-2020",0,2658
"Alberta","North","16-11-2020",197,2855
"Alberta","North","17-11-2020",46,2901
"Alberta","North","18-11-2020",27,2928
"Alberta","North","19-11-2020",67,2995
"Alberta","North","20-11-2020",57,3052
"Alberta","North","21-11-2020",53,3105
"Alberta","North","22-11-2020",67,3172
"Alberta","North","23-11-2020",92,3264
"Alberta","North","24-11-2020",79,3343
"Alberta","North","25-11-2020",103,3446
"Alberta","North","26-11-2020",39,3485
"Alberta","North","27-11-2020",47,3532
"Alberta","North","28-11-2020",104,3636
"Alberta","North","29-11-2020",93,3729
"Alberta","North","30-11-2020",81,3810
"Alberta","North","01-12-2020",96,3906
"Alberta","North","02-12-2020",139,4045
"Alberta","North","03-12-2020",91,4136
"Alberta","North","04-12-2020",126,4262
"Alberta","North","05-12-2020",93,4355
"Alberta","North","06-12-2020",123,4478
"Alberta","North","07-12-2020",114,4592
"Alberta","North","08-12-2020",165,4757
"Alberta","North","09-12-2020",107,4864
"Alberta","North","10-12-2020",118,4982
"Alberta","North","11-12-2020",95,5077
"Alberta","North","12-12-2020",120,5197
"Alberta","North","13-12-2020",115,5312
"Alberta","North","14-12-2020",103,5415
"Alberta","North","15-12-2020",123,5538
"Alberta","North","16-12-2020",101,5639
"Alberta","North","17-12-2020",87,5726
"Alberta","North","18-12-2020",74,5800
"Alberta","North","19-12-2020",71,5871
"Alberta","North","20-12-2020",79,5950
"Alberta","North","21-12-2020",44,5994
"Alberta","North","22-12-2020",165,6159
"Alberta","North","23-12-2020",85,6244
"Alberta","North","24-12-2020",0,6244
"Alberta","North","25-12-2020",0,6244
"Alberta","North","26-12-2020",0,6244
"Alberta","North","27-12-2020",0,6244
"Alberta","North","28-12-2020",407,6651
"Alberta","Not Reported","04-08-2020",0,24
"Alberta","Not Reported","05-08-2020",0,24
"Alberta","Not Reported","06-08-2020",0,24
"Alberta","Not Reported","07-08-2020",0,24
"Alberta","Not Reported","08-08-2020",0,24
"Alberta","Not Reported","09-08-2020",0,24
"Alberta","Not Reported","10-08-2020",0,24
"Alberta","Not Reported","11-08-2020",2,26
"Alberta","Not Reported","12-08-2020",0,26
"Alberta","Not Reported","13-08-2020",0,26
"Alberta","Not Reported","14-08-2020",2,28
"Alberta","Not Reported","15-08-2020",0,28
"Alberta","Not Reported","16-08-2020",0,28
"Alberta","Not Reported","17-08-2020",0,28
"Alberta","Not Reported","18-08-2020",1,29
"Alberta","Not Reported","19-08-2020",0,29
"Alberta","Not Reported","20-08-2020",0,29
"Alberta","Not Reported","21-08-2020",1,30
"Alberta","Not Reported","22-08-2020",0,30
"Alberta","Not Reported","23-08-2020",0,30
"Alberta","Not Reported","24-08-2020",0,30
"Alberta","Not Reported","25-08-2020",0,30
"Alberta","Not Reported","26-08-2020",0,30
"Alberta","Not Reported","27-08-2020",0,30
"Alberta","Not Reported","28-08-2020",0,30
"Alberta","Not Reported","29-08-2020",0,30
"Alberta","Not Reported","30-08-2020",0,30
"Alberta","Not Reported","31-08-2020",0,30
"Alberta","Not Reported","01-09-2020",0,30
"Alberta","Not Reported","02-09-2020",2,32
"Alberta","Not Reported","03-09-2020",0,32
"Alberta","Not Reported","04-09-2020",1,33
"Alberta","Not Reported","05-09-2020",0,33
"Alberta","Not Reported","06-09-2020",0,33
"Alberta","Not Reported","07-09-2020",0,33
"Alberta","Not Reported","08-09-2020",3,36
"Alberta","Not Reported","09-09-2020",0,36
"Alberta","Not Reported","10-09-2020",0,36
"Alberta","Not Reported","11-09-2020",0,36
"Alberta","Not Reported","12-09-2020",0,36
"Alberta","Not Reported","13-09-2020",0,36
"Alberta","Not Reported","14-09-2020",0,36
"Alberta","Not Reported","15-09-2020",0,36
"Alberta","Not Reported","16-09-2020",0,36
"Alberta","Not Reported","17-09-2020",0,36
"Alberta","Not Reported","18-09-2020",2,38
"Alberta","Not Reported","19-09-2020",0,38
"Alberta","Not Reported","20-09-2020",0,38
"Alberta","Not Reported","21-09-2020",0,38
"Alberta","Not Reported","22-09-2020",0,38
